smiles,penalized_logp
O=C(CC12C[C@@H]3C[C@@H](CC(Br)(C3)C1)C2)OCC[NH+]1CCCCC1,-10.300512845255763
O=S1(=O)C[C@@H](O)[C@H]([NH2+]C2CCCCCCC2)C1,-10.316484194425952
C=CCN1C(N)=[NH+]C[C@@]12CCC[NH+](C(C)C)CC2,-10.3218947762824
CNC(=O)[C@H](C)[NH2+][C@@H](C)C12CC3CC(CC(C3)C1)C2,-10.325638823475522
C[NH+]1[C@H]2CC[C@@H]1CN(CC1=CNC=[NH+]1)CC2,-10.326419299570823
O=C([O-])[C@H]1C=C[C@H](NC(=O)C23CC4CC(CC(C4)C2)C3)C1,-10.337434066015938
[NH3+]CCCC(=O)N1C[C@@H]2C[C@H](C1)CN1C(=O)C=CC=C21,-10.350147954791892
CCN(CC[NH3+])C(=O)C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.37078429049055
O[C@H](COCCC12CC3CC(CC(C3)C1)C2)C[NH+]1CCSCC1,-10.3719591279747
C[C@H](NC(=O)[C@@H]1CC[NH2+][C@@H]1C)C12CC3CC(CC(C3)C1)C2,-10.38609326285389
C1COCC[NH+](CC[C@H]2C[NH2+]CCO2)C1,-10.425697828886353
O=C1C=CC=C2[C@H]3C[C@@H](CN12)C[NH+](CC1=CC=CC=C1O)C3,-10.434675529215438
NC(=S)N1NC2(C[C@@]1(O)C(F)(F)F)C1CC3CC(C1)CC2C3,-10.449546268900564
[NH3+]CCNC(=O)C(=O)NC12CC3CC(CC(C3)C1)C2,-10.453681416460155
COC(=O)[C@H]1C[C@@H]2C[C@@H](C[C@@H](C(=O)OC)C23SCCS3)C1=O,-10.463342904602673
CC1(C)CCC[C@@H]([NH+]2CCCCCCC2)[C@@H]1[NH3+],-10.464135745864064
CCOC(=O)CC[NH2+]C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.480807181596616
C[C@H](C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CC[NH+](CC2CC2)CC1,-10.495317320634399
CN1C(=O)[C@@H](/C(N)=[NH+]\NC(=O)C2=CC=CC=C2)[C@H]2C[C@]1(C)OC1=CC=CC=C12,-10.50113968657515
C#CCC[C@@H]([NH2+]C)C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.510840269953844
CC1=NN(C)C(C)=C1[C@H](C(=O)[O-])[NH+]1CCCCCCC1,-10.513428406824712
C[C@@]12CC3CC([NH2+]CC4=NC=CC=N4)(C1)C[C@](C)(C3)C2,-10.529628978503007
[NH3+]C1CCN(CC[NH+]2CCCCCCC2)CC1,-10.558941568986974
C1C[C@@H]2CO[C@H](C[NH2+]C3C4CC5CC(C4)CC3C5)CN2C1,-10.568198157129709
C[C@@]12CC3CC(CCN[NH3+])(C1)C[C@](C)(C3)C2,-10.570691715150454
O=C([O-])CC1=CC=C(NC2=C(Cl)C(=O)N(C34C[C@H]5C[C@H](CC(CC(=O)[O-])(C5)C3)C4)N=C2)C=C1,-10.582716116755417
C[C@H]1[NH2+]CC[C@@H]1C(=O)NC12CC3CC(CC(C3)C1)C2,-10.645430564370503
C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)C[C@@H]1CCC[NH2+]C1)CC2,-10.666420280379786
CC12CN3CC(C)(CN(C1)C3C1=CC=C[C@@H]3N=CC=C13)C2O,-10.696178704147359
C[C@H]1CO[C@@H](C23CC4CC(CC(C4)C2)C3)C[NH2+]1,-10.729319092477397
O[C@H](C[NH+]1CCCC1)C12CC3CC(CC(C3)C1)C2,-10.7528826385457
CCCNC(=[NH2+])NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-10.772085992170119
C[C@@]12CC3CC(NC(=O)C[NH2+]CC4CC4)(C1)C[C@](C)(C3)C2,-10.80435638322658
O=C([O-])CC12CC3CC(C1)CC(CC(=O)[O-])(C3)C2,-10.806748186321695
C[NH+]1CCC[C@H](C2=NN=C3CC[NH+](CC(N)=O)CCN32)C1,-10.810309926362855
O=S(=O)([O-])C[C@H]1CSSC[C@@H](CS(=O)(=O)[O-])SS1,-10.826478410186759
COCC[NH+](C)[C@H](C)C(=O)NC12CC3CC(CC(C3)C1)C2,-10.835504451975357
O=C([O-])C12C[C@@H]3C[C@H](C1)CC(N1C=C([N+](=O)[O-])C=N1)(C3)C2,-10.844982588128232
C[NH2+][C@H](CSC[C@@H](O)CO)C12CC3CC(CC(C3)C1)C2,-10.86047587686619
C[C@H]1C[C@H]([NH3+])C[NH+](C2CCCCCCC2)C1,-10.877205522418102
CCC1=CC=C(NC(=S)N/N=C2\C3CN4CCN(C3)CC2(C2=CC=CC=C2)C4)C=C1,-10.899942641080925
C[C@@]12CC3CC(NC(=O)CC(=O)[O-])(C1)C[C@](C)(C3)C2,-10.900423507862092
CC1(C)CC[C@@H]([NH+]2CCCCCCC2)[C@H]1[NH3+],-10.917105673735982
[NH3+]CCC[P@@](=O)([O-])C12CC3CC(CC(C3)C1)C2,-10.917782798571372
CC1=CC=CC(C)=C1NC(=S)N/N=C1\C2CN3CCN(C2)CC1(C1=CC=CC=C1)C3,-10.968998039537137
CC1(C)CC(=O)C2=C(C1)O[C@@]1(O)C[C@@H]2[C@H]2CO[C@@H]1O2,-11.006737876079582
C[NH2+]C[C@@H](C)C(=O)NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-11.0121015086089
C1=NNC2=C1C1=NC(C34C[C@@H]5C[C@H](C3)CC(N3N=CN=N3)(C5)C4)=NN1C=N2,-11.015395355044102
C[NH2+][C@]1(C(=O)[O-])CC[C@H](N2CCC[NH+]3CCC[C@@H]3C2)C1,-11.019489504171121
C[NH2+][C@@]1(C(=O)[O-])CC[C@H](N2CCC[NH+]3CCC[C@@H]3C2)C1,-11.019489504171121
C1CSCCSCCS1,-11.031823121146392
CCOC(=O)[C@H]1[NH+]=C2C=CC=CC2=C1NC(=O)C12CC3CC(CC(C3)C1)C2,-11.032215866675966
CCOC(=O)[C@@H]1[NH+]=C2C=CC=CC2=C1NC(=O)C12CC3CC(CC(C3)C1)C2,-11.032215866675966
C[NH+](CC(=O)N1CCCCCCC1)CC1CC[NH2+]CC1,-11.040953807452247
OC[C@@H]1CCC[NH+](C2C3CC4CC(C3)CC2C4)C1,-11.051836480254476
COCC[NH2+]C12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-11.064014361258778
ClC/C=C/C[N+]12CN3CN(CN(C3)C1)C2,-11.094220267206797
C[C@@H](C(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2)[NH+]1CCC(C(N)=O)CC1,-11.129592235637869
C[NH+]1CCN(CC2=[NH+]C=CN2)C[C@@]12CCC(=O)N(CC(=O)[O-])CC2,-11.18091576947477
NC(=O)[C@]1(N)CC[C@@H]([NH+]2CCCCCCC2)C1,-11.187813516791579
C[C@@]12CC3CC(N4CC[C@H]([NH3+])C4=O)(C1)C[C@](C)(C3)C2,-11.199936013342167
O=C(CC12CC3CC(CC(C3)C1)C2)/[NH+]=C1\C=CC2=NC([O-])=NC2=C1,-11.21673331119778
C[C@H]([NH2+][C@@H](C)C12CC3CC(CC(C3)C1)C2)[C@@H](C)C(=O)[O-],-11.221129911046038
CCC[C@]12CN3C[C@](C)(C[NH+](C1)[C@@H]3C1=CC=C(O)C(OC)=C1)C2=O,-11.229734413914478
CC[C@]12CN3C[C@](CC)(C[NH+](C1)[C@H]3C1=CC=CC(OC)=C1O)C2=O,-11.250945259042176
NC(=O)[C@@H]1CC[C@H](C[NH2+]C2C3CC4CC(C3)CC2C4)O1,-11.288732725440152
C[NH2+][C@H](C)CC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,-11.29009322073397
O=C([O-])[C@H]1CC2=C(CN1C(=O)CC13CC4CC(CC(C4)C1)C3)[NH+]=CN2,-11.290682100510974
CC[NH2+][C@@H]1CCCCCC[C@H]1N1CC[NH+]2CCCC[C@@H]2C1,-11.301969848363571
CC1=NC(N2C[C@H](O)[C@@H]([NH+](C)C)C2)=C2CC[NH2+]CCC2=[NH+]1,-11.316886043289061
C[C@@H](C(=O)[O-])S(=O)(=O)NC12CC3C[C@](C)(C1)C[C@@](C)(C3)C2,-11.356198322871055
C[C@@]1(CO)[C@H]2[C@H](O)[C@]3(C)C[C@H](O)[C@H]2[C@]3(C)CC[C@H]1O,-11.387188840524875
C[NH+]1[C@H]2CC[C@@H]1CN(S(=O)(=O)N1CC[NH2+]CC1)CC2,-11.407904169845835
CCC[NH2+][C@@H]1CCCCCC[C@H]1N1CC[NH+]2CCC[C@@H]2C1,-11.456040219135147
C[C@@]12CC3CC([NH2+]CC/C(N)=N/O)(C1)C[C@](C)(C3)C2,-11.516158581754674
C[C@@H]1[NH2+]CC[C@@H]1C(=O)N1CCC[NH+](CC(=O)[O-])CC1,-11.541756908492035
CCOC1=CC=C(NC(=S)N/N=C2\C3CN4CCN(C3)CC2(CC)C4)C=C1,-11.568859147063979
O=C1N=CC=CN1CC1=CC(NC(=O)N2CC3C[C@H]4CC2C[C@@H](C3)C4)=CC=C1,-11.639509961018636
CCOC(=O)C1=C(C2=CC=CC=C2)N2CCC3=C2C1=CC=C3,-11.64826934057816
NC(=O)N/N=C1\CCCC[C@@H](O)CCC1,-11.649926821443078
O=C(NC[C@@H]1C[NH+]2CCN1CC2)C12CC3CC(CC(C3)C1)C2,-11.671058113143019
CC[C@@H]1CC[NH+](C2C(C)(C)C2(C)C)CCC[NH2+]1,-11.702905474331395
C[C@]12CN3C[C@](C)(C[NH+](C1)[C@@H]3C1CCCC1)C2,-11.72273765480939
C[NH+]1CCC[C@@](C[NH3+])(N2CC[NH+]3CCC[C@@H]3C2)CC1,-11.805013084810463
C[C@@H](NC(=S)N[C@@H]1C2CN3CCN(C2)CC1(C1=CC=CC=C1)C3)C1=CC=CC=C1,-11.954741007350746
O=C([O-])CN1C[C@@]2([N+](=O)[O-])C[C@]([N+](=O)[O-])(CC=C2Cl)C1,-12.23039732601572
CN1C[C@@H]2C[C@H](C1)C[NH+]1CCCC[C@@H]21,-12.273675287568441
C[C@H]([NH+]1CC[NH2+]CC1)C12CC3CC(CC(C3)C1)C2,-12.297829911049549
O=C1C2CN3CCN(C2)CC1(C1=CC=CC=C1)C3,-12.541722839171573
O=C1NCC[NH+](CCC2=CC=CC=C2)[C@@H]1CC(=O)N1CCCCCCCC1,-12.652600952015522
C1CCO[C@H]([C@H]2C[NH2+]CCCCO2)C[NH2+]C1,-12.722658573584233
O=C1N[C@H]2C[C@@](O)(N1)[C@@H]1OC[C@H]2O1,-12.975453177918167
CC1=CC=C(S(=O)(=O)N2C/C=C\CN(S(=O)(=O)C3=CC=C(C)C=C3)C/C=C\C2)C=C1,-13.197250010952864
C=CCNC(=S)N/N=C1\C2CN3CCN(C2)CC1(C(C)C)C3,-13.276248191744074
CC1=CC=C(S(=O)(=O)O[C@@H]2CCCCCCCC[C@@H]2O)C=C1,-13.308820753990133
CCC[C@]12CN3CC[NH+](C[C@H](C3)[C@H]1O)C2,-13.671780114107644
CC(C)C12CN3CCN(CC(C3)/C1=N\N=C1/C3CN4CCN(C3)CC1(C(C)C)C4)C2,-13.783971567192314
COCO[C@H]1[C@@H]2[C@@H]3C[C@H](C)[C@@]1(C)CCC2(C(=O)OC)C(=O)O3,-13.794185971987037
O=[N+]([O-])C12CN3CCN(C[NH+](C3)C1)C2,-13.871211450604719
CC(=O)O[C@@H]1C2=CC=CC=C2CCCCCCC12OCCO2,-14.073227644259232
CO[C@H]1[C@@H]2CCC[C@@H]2C(=O)C[C@@H]2CC[C@@]3(C2)O[C@H]13,-14.200852145476418
O=C(NC(=S)NC1=CC=C2CCC3=C2C1=CC=C3)C1=CC=CC2=CC=CC=C21,-14.324857079678923
O=C(NC1=CC=C2CCC3=C2C1=CC=C3)C1=C(F)C=CC=C1Cl,-14.383461516054695
C[C@H]1CC2=CC=CC3=C2N1C(=O)C3=O,-14.475224626089924
C=C[C@]12O[C@@H]3[C@H](O)[C@H]4C[C@@H]3[C@H]1[C@@H]4C(=O)N2C(C)(C)C,-14.507717689300726
CC1=CC([O-])=NC(S[C@@]23CN4C[C@@H](C[NH+](C4)C2)C3=O)=N1,-14.516058192850783
NC(=O)NN=C1CCCCCCC[C@@H]2C[C@H]12,-14.7047362006838
O=CC1=CC=C2C3=CC=CC=C3C3=C2C1=CC=C3,-14.756868378787306
COC1=CC(OC)=C(C(=O)NC2=CC=C3CCC4=C3C2=CC=C4)C=C1OC,-14.934527212616409
O=C1CCC(=O)OCCCCO1,-14.994413711677527
COC1=CC=CC(C(=O)NC(=S)NC2=CC=C3CCC4=C3C2=CC=C4)=C1,-15.063779381685071
O=C(C(=O)C1=CC=C2CCC3=C2C1=CC=C3)C1=CC=CC=C1,-15.071410282689781
CC(C)C1=CC=C(NC(=O)C2=CN3C4=C(C=C(Br)C=C4C2=O)C[C@@H]3C)C=C1,-15.08362071512569
N#CC1=CC=CC(CNC(=O)NC2=CC=C3CCC4=C3C2=CC=C4)=C1,-15.084545119391638
COC1=CC=CC=C1C1=CN2N=C(COC3=CC=CC=C3)N3CCCCC1=C23,-15.093058149877923
C[NH+]1CCC2=CC=CC=C2CC2=C(CC1)C1=CC=CC=C1N2,-15.149935262818039
C1=CC2=C3C(=CC=C(/N=C/C4=CC=C5OCOC5=C4)C3=C1)CC2,-15.201968796791174
CC(=O)C1=C(C2=CC=CC=C2)C2=C3N(CCCC2)C(CN(C(C)=O)C2=CC=C(F)C=C2)=NN13,-15.235644304837125
CCOC(=O)C[N+]12[C@H]3C[C@@]45C6=CC=CC=C6N(C)[C@H]4[C@@H]1C[C@H]([C@@H]3[C@@H]5O)[C@H](CC)[C@H]2O,-15.23811917766108
COC1=CC=C(OC)C(CN2CCN(C(=O)C3=CC=C4CCC5=C4C3=CC=C5)CC2)=C1,-15.291589898151553
CC(=O)NC1=CC=C(OS(=O)(=O)C2=CC=C3C4=C(C=CC=C24)C(=O)N3C)C2=CC=CC=C12,-15.29558076713589
CC(C)N1C=CC(C(=O)NC2=NC3=C(C=C4CCC5=C4C3=CC=C5)S2)=N1,-15.346306060532738
O=C(N/N=C/C1=CC=C(F)C=C1)C1=CC(C2=CC=C3CCC4=C3C2=CC=C4)=NN1,-15.371509855113462
CC1=CC=C(NC(=O)NC2=CC3=C4C(=C2)CCN4C(=O)CC3)C=C1C,-15.406510950001927
CCOC1=CC=C(NS(=O)(=O)C2=CC=C3C4=C(C=CC=C24)C(=O)N3C)C=C1,-15.406779319266207
O=C(NCC1=CC=C2NC(=O)C3=C2C1=CC=C3)C1=CC=C(F)C=C1,-15.409218161297169
COC1=CC=C(C2=C3CCCC[N+]4=C3N(C3=CC=C(F)C(F)=C34)/C2=C\C2=CC=C(N(C)C)C=C2)C=C1,-15.432624410589295
CCCC1=NN(C)C(C(=O)NC2=CC=C3CCC4=C3C2=CC=C4)=C1,-15.50596397080536
CCOC1=CC=C(CNC(=O)C2=CC3=C(Cl)C=CC4=C3N2C[C@H](CC)O4)C=C1,-15.534605149480825
O[C@@H](C1=CC=CC=C1)C1=CC=C2CCC3=C2C1=CC=C3,-15.534886658900481
CC1=CC(C)=NC2=NC(CNC3=CC=C4CCC5=C4C3=CC=C5)=CN12,-15.545533355999321
COC1=CC=C(OC)C(NC(=O)[C@H](C)OC(=O)C2=CC=C3CCC4=C3C2=CC=C4)=C1,-15.615454469095798
CC1=CC=CC=C1NC(=O)NC1=CC2=C3C(=C1)CC(=O)N3CCC2,-15.623092153732541
O=C(NCCC1=CCCCC1)C1=CC2=C(Cl)C=CC3=C2N1CCO3,-15.636505429480478
C1=CC2=CC=CC3=C2C(=C1)C1=NC=CN=C13,-15.639241660853866
CCOC1=CC=C(C(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)C=C1OCC,-15.644040964214224
COC1=CC=C(CNC(=O)C2=CC3=C(Cl)C=CC4=C3N2CCO4)C=C1OC,-15.692060231153217
COC1=CC(/N=C2/C(=O)N3C4=C(C=CC=C42)C(C)=CC3(C)C)=CC(OC)=C1,-15.725045898053855
CC1=CC=C(C)C(C(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)=C1,-15.738693411917716
COC1=CC(/C=C/C(=O)NC2=CC=C3CCC4=C3C2=CC=C4)=CC=C1OCC(N)=O,-15.740790816225449
CCC1=CC=C(NC(=O)C2=CN3C4=C(C=CC=C4C2=O)C[C@H]3C)C=C1,-15.75103020604415
CCOC1=CC=CC=C1C(=O)NC1=CC2=C3C(=C1)CCN3C(=O)CC2,-15.753246698828418
CCOC(=O)C1=C(COC(=O)C2=CC=C3CCC4=C3C2=CC=C4)C(C#N)=C(N)S1,-15.762571479462423
CN(CC1CCCC1)C(=O)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-15.812987970638641
CSC1=CC=CC=C1NC(=O)C1=CN2C3=C(C=CC=C3C1=O)C[C@@H]2C,-15.856256763514473
CC1=CC=C(C(=O)NC2=CC3=C4C(=C2)[C@H](C)C(=O)N4CCC3)C=C1C,-15.881073915344531
CCN(C[C@H]1CCCO1)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-15.934982115268093
CC(C)=C1C[C@@H]2O[C@]2(C)CC[C@H]2O[C@@]2(C)CC1=O,-15.945906354027626
COC1=CC=CC(C(=O)OC2=CC3=C4C(=C2)C(C)=CC(C)(C)N4C(=O)C3=O)=C1,-15.95156764662356
O=C(NCCC1=CC=CC=C1)NC1=CC2=C3C(=C1)CCN3C(=O)CC2,-15.953105606513207
O=C(NC1=CC=C2CCC3=C2C1=CC=C3)[C@@H]1CC1(Cl)Cl,-15.956294698611629
COC1=CC=CC=C1C(=O)OC1=CC2=C3C(=C1)C(C)=CC(C)(C)N3C(=O)C2=O,-15.961942376875756
O=C(NC1=CC2=C3C(=C1)CC(=O)N3CCC2)C1=CC=C(F)C(F)=C1,-15.987288452788334
N#CC1=CC=C2CCC3=C2C1=CC=C3,-16.0066463963237
O=C(N/N=C/C1=CC=NC=C1)C1=CC(C2=CC=C3CCC4=C3C2=CC=C4)=NN1,-16.032809731882892
CC1=CC(N2CCCCC2)=NC(N2CCN(S(=O)(=O)C3=CC=C4C=CC=C5CCC3=C45)CC2)=N1,-16.033214589771536
CCOC(=O)N1CCC(NC2=NC(C3=CC4=C5C(=C3)CC(=O)N5CCC4)=CS2)CC1,-16.05964380995768
COCC[C@H](C)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.065662710719263
CC(=O)OC1=CC=C2CCC3=C2C1=C(C(C)=O)C=C3,-16.082524003315875
COC1=NN(C)C=C1C(=O)NC1=NC2=C(C=C3CCC4=C3C2=CC=C4)S1,-16.08731679729352
N#CC1=CC=C2C3=NC=CN=C3C3=C2C1=CC=C3,-16.09860721309993
COC1=CC=C(C(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)C(OC)=C1,-16.15271044833207
CC[C@@H](C)NC(=O)CCNC(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.17194075162078
COC(=O)N(C)CC(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.2548860986375
CCN(C1=CC=CC=C1C)S(=O)(=O)C1=CC2=C3C(=C1)CC(=O)N3CCC2,-16.279825803369373
CC1=CC=C2C(=C1)C1=C3[C@@H](CCC1)N(C(=O)C1CC1)CCN23,-16.298376966394407
COC1=CC2=C(C=C1OC)[C@]13CCN4C(=O)C(=O)[C@@H](C[C@@H]41)[C@H]1[C@@H]3N2C(=O)C[C@H]1OCC(=O)[O-],-16.314691553014526
CC1=CC=CC=C1NS(=O)(=O)C1=CC2=C3C(=C1)CC(=O)N3CCC2,-16.31847313033696
CC(C)S(=O)(=O)CC(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.322019924751125
O=C(NCC1CC1)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.324426250267912
CC(=O)C1=CC=C2CCC3=C2C1=C(N)C=C3,-16.333442673276178
O=C(NCCN1CCOCC1)NC1=CC=C2CCC3=C2C1=CC=C3,-16.337839390039736
CCNC1=NC=C(C(=O)NCCC2=C(C)N3CCCC4=C3C2=CC=C4)C=N1,-16.351903619745897
CC1=NOC([C@@H](C)NC(=O)NC2=CC=C3CCC4=C3C2=CC=C4)=N1,-16.368500740475934
NC(=S)N[C@H]1[C@H]2CN3CC[NH+](C2)C[C@@]1(C1=CC=CC=C1)C3,-16.427158869092672
CC(=O)C1=CC=C(S(=O)(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)C=C1,-16.43012447636015
NC1=C2C(=O)C3=CC=CC=C3C3=C2C(=NO3)C=C1,-16.453731834972828
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC2=C3C(=C1)CC(=O)N3CCC2,-16.559565018991872
O[C@]1(C(F)(F)F)C2=CC=CC3=C2N(CCC3)[C@@H]1CCC1=CC=CC=C1,-16.603623707805525
O=C(C1=CC=C2CCC3=C2C1=CC=C3)[C@H]1CCCN(C(=O)CCCN2C=NC=N2)C1,-16.60654229721988
C[C@H]1NC(=O)N[C@H]1CCCCCC(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.62027438291625
CCC[C@@H](C)NC(=O)C1=CN2CCC3=C2C(=CC(Br)=C3)C1=O,-16.63757445176522
O=S(=O)(NCCNC1=CC(N2C=CC=C2)=NC=N1)C1=CC=C2C=CC=C3CCC1=C23,-16.655069684801532
CNC1=NC(C2=CC3=C4C(=C2)CC(=O)N4CCC3)=CS1,-16.66597679592122
CC1=CC=CC(N2CCN(C(=O)CCS(=O)(=O)C3=CC4=C5C(=C3)CCN5C(=O)CC4)CC2)=C1C,-16.666182429620306
CN(CCO)CC1=CC(N2CCN(C(=O)C3=CC=CO3)CC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,-16.70379066454237
O=C(NC1=CNN=C1)C(=O)NC1=CC=C2CCC3=C2C1=CC=C3,-16.73897921977138
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C=O)[C@H](OC)[C@@H](OC(=O)[C@@H](C)CC)[C@@H]12,-16.743382055978028
C=CCN(C)C(=O)C1=CC2=CC=CC3=C2N1CCS3,-16.789776575828824
O=C(C[C@@H]1CCS(=O)(=O)C1)NC1=CC=C2CCC3=C2C1=CC=C3,-16.857757019004833
O=C1C=C(OC(=O)C2=CC=CO2)C2=C(O1)C1=CC=CC3=C1N(CC3)C2=O,-16.92158986397566
CC(C)OCCCNC(=O)C1=CN2C3=C(C=CC=C3C1=O)C[C@@H]2C,-16.958814381034557
COC1=CC=C(CNS(=O)(=O)C2=CC3=C4C(=C2)[C@@H](C)C(=O)N4CCC3)C=C1,-16.96838699730886
COC1=CC=C2C(C)=CC(C)(C)N3C(=O)C(=O)C1=C23,-16.973808046248344
C/C(=N\NC(=O)[C@H]1C=C(C2CC2)N=N1)C1=CC=C2CCC3=C2C1=CC=C3,-17.05608218552759
CCC1=[NH+]C(C)=C(CN2CCC[C@H](C(=O)C3=CC=C4CCC5=C4C3=CC=C5)C2)N1,-17.05618321357794
CC1=CC=CC(CN2CCN(C(=O)C3=CN4CCC5=C4C(=CC=C5)C3=O)[C@@H](C)C2=O)=C1,-17.086109616607576
CC[C@H]1C2=CC=CN2CCN1C(=O)C1=CN2CCC3=C2C(=CC=C3)C1=O,-17.110633611351066
CC1=CC(CNC(=O)C(=O)NC2=CC3=C4C(=C2)CCN4C(=O)CC3)=C(C)O1,-17.128390159736117
CCOCCCNC(=O)C1=CN2C3=C(C=CC=C3C1=O)C[C@@H]2C,-17.15264766467008
CC1=NNC=C1NS(=O)(=O)C1=CC=C2C3=C(C=CC=C13)C(=O)N2C,-17.155642065427635
O=C(NCC1CCN(C(=O)CC2=CC=CS2)CC1)C(=O)NC1=CC2=C3C(=C1)CC(=O)N3CCC2,-17.175547192542915
CC1=CC=C2C(=C1)C1=C3[C@H](CCC1)N(S(C)(=O)=O)CCN23,-17.17646991300546
O=C(NC1=CC=C2CCC3=C2C1=CC=C3)C1=CC=C([O-])N=N1,-17.204696705084025
COC1=CC=CC(C(=O)N2CCN(S(=O)(=O)C3=CC4=C5C(=C3)CCN5C(=O)CC4)CC2)=C1OC,-17.217890686642153
C1=CC=C(OC2=CC=C3C(=C2)C2=C4[C@@H](CCC2)[NH2+]CCN34)C=C1,-17.27744807533825
CN1CC2=C(O)C(C3=CC=CN=C3)=CC3=C2C(=C(CN2CCOCC2)N3C)C1=O,-17.321160990772835
O=C(NC[C@H]1CCCO1)C1=CN2CCC3=C2C(=CC(Br)=C3)C1=O,-17.397836510349876
C[C@@H]1[C@@H](O)C2=CC=CC3=C2[C@@H]1CCC3(C)C,-17.407864387356323
O=C(NCC1CCN(C(=O)C2=CC=CN=C2)CC1)C(=O)NC1=CC2=C3C(=C1)CCN3C(=O)CC2,-17.43567052205359
O=C1NC[C@@H](COC(=O)C2=CC=C3CCC4=C3C2=CC=C4)O1,-17.437368661278676
COC1=NN(C)C=C1C(=O)NC1=CC2=C3C(=C1)CC(=O)N3CCC2,-17.469796797788906
C/C1=C/CC/C(C)=C/[C@@H](O)[C@@H]2[C@H](C1)OC(=O)[C@@H]2C[NH+]1CCCCC1,-17.485478405736785
CCC(=O)NNS(=O)(=O)C1=CC=C2NC(=O)C3=C2C1=CC=C3,-17.559503933669763
CCOC(=O)C1CCN(C2=CC(NCC(=O)[O-])=C3C(=O)C4=CC=CC=C4C4=C3C2=NO4)CC1,-17.566597530299756
C[NH+](C)[C@@H](CNC(=O)C1=CC=C2CCC3=C2C1=CC=C3)C1=CC=CC(F)=C1,-17.605300237492585
O=C([O-])CNC1=C2C(=O)C3=CC=CC=C3C3=C2C(=NO3)C(N2CCCC2)=C1,-17.610468594523653
CCOC(=O)N1CCN(S(=O)(=O)C2=CC3=C4C(=C2)CC(=O)N4CCC3)CC1,-17.682175465408157
CN(C)C1=CC(NCC[NH+]2CCCCCC2)=C2C(=O)C3=CC=CC=C3C3=C2C1=NO3,-17.73892143830732
CC1=CC=C2C(=C1)C1=C3[C@@H](CCC1)[NH+](CC1=CC=CC=C1)CCN23,-17.816183421604627
C[NH+]1CCN(C2=CC(N3CCCCC3)=C3C(=O)C4=CC=CC=C4C4=C3C2=NO4)CC1,-17.843679141182367
COC1=CC=C([C@@H](CNC(=O)C(=O)NC2=CC3=C4C(=C2)CCN4C(=O)CC3)N2CCOCC2)C=C1,-17.847839890000433
O=C(NC1=CC=C2CCC3=C2C1=CC=C3)NC1CC[NH+](C2CC2)CC1,-17.888017513721497
C1=CC2=C3C(=C1)[C@@H]([NH2+]CC1=CC=C4OCCOC4=C1)C[C@@H]3CCC2,-17.895559652903504
O=C([O-])C1=C2CCCC3=C2C(=CC=C3)O1,-17.96691792531987
NS(=O)(=O)C1=CC=C(CCNC(=O)C(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)C=C1,-18.05967482027862
CN(C)C1=CC=C([C@@H](O)CNC(=O)C(=O)NC2=CC3=C4C(=C2)CC(=O)N4CCC3)C=C1,-18.06648273469166
CC1=CC(=O)N2CCC3=C2C1=CC(S(=O)(=O)NC[C@@H]1CCCO1)=C3,-18.10322154261215
CCOC(=O)C1=C([O-])N2CCC3=C2C(=CC=C3)C1=O,-18.137741660801968
C1=CC2=C3C(=C1)[C@@H]([NH2+][C@@H]1CCOC4=CC5=C(C=C41)OCO5)C[C@@H]3CCC2,-18.197676031995012
O=C(NCC[C@H](O)C1=CC=CO1)C(=O)NC1=CC2=C3C(=C1)CC(=O)N3CCC2,-18.28264069967673
CC1=CC2=C3C(=C1)[C@@]1(N=C(N)NC(NC4=CC=CC=C4)=N1)C(=O)N3C(C)(C)C[C@H]2C,-18.285911675763295
