smiles,penalized_logp
CC[C@H](C)N1CCN(C(=O)CC(=O)[O-])CC1,-2.2964287664770473
COC(=O)[C@H](C#N)C(F)(F)F,-1.5323088548405783
CCC(CC)([C@H](O)COC(C)C)[NH+](C)C,-3.0308733951447153
Cc1nn(C)c(C)c1CNC(=O)[C@@H]1C[NH2+]C[C@H]1C,-3.3233729408527295
CC[C@@H]1C[C@@H](C)CC[C@@H]1[NH2+]CCNS(C)(=O)=O,-3.247376326233151
C[C@@H]1CCCC[C@H]1[NH+]1CCC([NH2+][C@@H]2CCCCC[C@@H]2CO)CC1,-7.180095784979537
CC1(C)C[NH+](C[C@@H](O)COCc2ccco2)C1(C)C,-2.65241039991361
CCCC[NH+]1CCC(NC(=O)C2CC=CC2)CC1,-1.999292117308459
CCn1nc(C)c(CNC(=O)[C@H]2[NH+]=c3ccccc3=C2NC(=O)c2cccc(C)c2)c1C,-2.4392795793924504
COc1ccc(OC)c(S(=O)(=O)n2cc3c(=O)n(C)c(=O)n(C)c3n2)c1,-1.2247749928140381
C[C@H]1CCC[C@@H](C)N1C(=O)[C@@H]1COCCO1,-1.303923513012239
[NH3+][C@@H](CCCCC(=O)[O-])c1ccc2[nH]c(=O)[nH]c2c1,-3.038538334664764
C=CC[NH+](CC(=O)[O-])[C@H](C)c1ccc(F)cc1O,-4.061620243546953
C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,-8.919648387200969
COCCN1C(=O)CC[C@@H]2C[NH+](Cc3cc(C)ccc3C)CC[C@@H]21,-2.204087568032767
C[NH+](CC(=O)NC(C)(C)C)C1CCC2(CC1)OCCO2,-3.4678521684662824
CN(C(=O)c1nnn[n-]1)[C@H]1CCC[C@H]1C[NH3+],-5.51713615353467
COc1ccc(C[NH+]2CC[C@]3(O)CCCC[C@@H]3C2)cc1O,-2.5014461553893947
CC[C@H](C)[C@@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)[O-],-1.7608343909076434
Cc1cc(C)n([C@H]2CCC[NH2+]C2)n1,-2.8986141043197993
CC[NH2+][C@H](Cc1ccccc1Cl)[C@H]1C[NH+](C)CCN1C,-4.346321670955707
CN(Cc1[nH+]ccn1C)c1cccc(F)c1C(N)=[NH2+],-3.6026088148814313
Cc1nc(CC(=O)NCCC[NH+]2CCCC[C@H]2C)cs1,-2.365185306628693
CS(=O)(=O)N1C[C@H](C(N)=O)Oc2ccccc21,-1.361492823057496
C[C@H]([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1,-1.9945017873019695
C=CCN(CC=C)C[C@@H]1CCC(C)(C)[C@H]1[NH2+]C,-2.430232990696331
COC[C@H](C)Cc1nnc(C[NH3+])o1,-2.9459031798142705
COC(=O)[C@H]1C[C@H]2CCCC[C@@H]2N1S(=O)(=O)N1CCOCC1,-1.8234041715442175
CC[C@H](C)[NH+](C)CCNC(=O)c1ccc2c(c1)nc(C)n2C,-1.9494176610309943
C[C@@H]1CCC/C(=N/[NH+]=C(/[S-])NCc2ccccc2)C1,-1.563583852482591
CCOC[C@@H]1CC[NH+](CC(=O)Nc2nc3ccc(F)cc3s2)C1,-1.978225611072498
C[NH+](CCNC(=O)c1cccn1-c1nnc(N2CCCC2)s1)C1CCCCC1,-1.5423296401236914
CCC(CC)[S@](=O)CCC(=O)[O-],-3.1051847799979266
CCOCCCc1cnc(C[NH2+]C)o1,-2.0370519919935837
Cc1cc(CCC(N)=O)cc([C@H]2CCC[NH+]2Cc2cccnc2)n1,-2.2745342668541726
C[NH+](CCc1ccccc1)Cc1c([C@@H]2CCC[NH2+]C2)[nH]c2ncccc12,-2.661292768327558
NC(=O)C[C@H](NC(=O)[C@@H]1CCC[NH2+]1)C(=O)[O-],-6.759390554793272
C[C@@H]1C[C@@H](C)C[NH+](CCNS(=O)(=O)c2ccc(C#N)cc2)C1,-2.6237144167506066
O=C([O-])c1cc(S(=O)(=O)[N-]c2ccc(F)cc2C(=O)[O-])c[nH]1,-3.391097589910267
C/C=C(\C)[C@@H]1C=C[C@@H]2C[C@H](C)C[C@H](C)[C@@H]2[C@@H]1C(=O)C1=C([O-])[C@H](C[C@](C)(O)C(=O)[O-])NC1=O,-4.273983907664791
CC(C)[C@@H](C)NC(=O)CSCC[NH3+],-2.2124654449398844
CN(Cc1noc(C2CC2)n1)[C@@H]1CCN(Cc2nnnn2C2CC2)C1,-1.1416000705484692
C/[NH+]=C(/NCCC[NH+]1CCC(C)CC1)NC(C)C,-4.893915632255885
COCCN(C)C(=O)[C@H]1CCC[NH+]([C@H](C)c2cccc([N+](=O)[O-])c2)C1,-2.2978860251205933
Clc1ccc([C@H](Cc2ccccn2)[NH2+]C[C@H]2C[NH+]3CCN2CC3)cc1,-4.368520699703561
CNC(=O)CN(C)c1cc(C[NH3+])ccn1,-2.4057188605502438
C[C@H]([NH3+])[C@@H](CC(=O)[O-])c1ccccc1,-2.978175980018929
Cc1ccc([O-])c(CN2CCN(C(=O)c3ccccc3O)CC2)[nH+]1,-1.4537843046607293
CC[C@@H]1C[NH+]2CCCC[C@@H]2CN1c1cc(C)ccc1F,-1.8788204771545711
O=S(=O)(/N=C(\[O-])c1ccsc1)N1CCCC1,-1.6845047718025614
CCOc1cc(NC(=O)[C@@H]2C=C[C@H]([NH3+])C2)ccc1OC,-1.3201219200884933
CC[NH+]1CCN(Cc2cc(C(=O)NC[C@@H](O)c3ccccc3)no2)CC1,-2.453928455408247
CC[NH2+][C@@H]1CCCC[C@H]1SC[C@@H](C)CO,-2.8322417945914804
CC[C@H](C)[NH+](C)CC(=O)N1CCNCC1,-4.058025076975154
CCC(CC)n1ccc(C[C@@H]([NH3+])[C@H]2C[NH+](C)CCN2C)n1,-4.798027306144734
CC[C@@H]([NH3+])[C@H](c1cc(Br)cs1)N(C)CCS(C)(=O)=O,-1.916307616386995
Cc1cc(C)c2c(n1)oc1c(N3CC[NH+](CC(N)=O)CC3)ncnc12,-2.852495870204473
CC[NH+]1CC[C@@H](N(C)C(=O)Nc2cnccc2C)[C@H](C)C1,-2.5629421838221322
O=C(C[NH+]1CCC(C(=O)c2ccc(Cl)cc2)CC1)NC[C@H]1COCCO1,-2.288797841229381
Cc1ccc(S(=O)(=O)N2CCN(C(=O)[C@H]3CCCC[C@@H]3C(=O)[O-])CC2)cc1C,-1.2627738981474272
CC(C)Nc1cccc(CNC(=O)N[C@@H]2CC[NH+](CC3CC3)C2)c1,-1.80439317606031
CCc1cc(C(=O)N2CC[C@](O)(CN3CCOCC3)C(C)(C)C2)cc(=O)[nH]1,-1.4080907242117735
CC[NH+](C)CCNC(=O)N1CCC(CC(=O)[O-])CC1,-4.329155042972369
CCn1c(C)cc(CNCC[NH+]2CCCCC2)c1C,-1.6197129629806626
C[C@H]1CCC[NH+](Cc2ccc(CNC(=O)NNC(=O)C(C)(C)C)cc2)C1,-1.8536320411736358
C/[NH+]=C(/NCc1noc(C(C)(C)C)n1)N[C@@H](C)c1ccc(F)cc1F,-1.595426353297737
CC(=O)N[C@@H](C(=O)NC1COC1)C(C)C,-1.3032627171529427
C[C@H]1CCCN(C(=O)C2CC[NH+](C[C@@H](O)c3ccc(F)cc3F)CC2)C1,-1.7366438944904425
C[C@@H](C(=O)NCc1cccs1)N1CCn2c(nn(C)c2=O)C1,-1.5625437515035197
C[C@H]1CO[C@H]([C@]2(C)OC[C@H](C)O2)O1,-2.9044757465196636
CN1CCC[NH+](Cc2cc(Cl)ccc2N)CC1,-5.928062996631965
C[C@@H](C[C@@H]1CCCCC[NH2+]1)[NH2+]CC(C)(C)C,-7.416381286033017
COC1CC[NH+](CCNC(=O)NCC(C)(C)c2ccncc2)CC1,-2.099158431265564
COCCNCC1=N[C@H]2C(=N1)C(=O)N(C)C(=O)N2C,-3.2404485582008626
COCCN1C(=O)c2ccccc2[C@@H](C(=O)[O-])[C@H]1c1[nH+]ccn1C,-3.4966172618484186
CNC(=O)c1ccc(O[C@@H]2CCC[C@H]([NH3+])C2)nn1,-2.756366506445947
C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,-3.042014864944799
CN(c1ncncc1N)[C@H]1CCSC1,-1.4044081308824796
SCCCCn1cc[nH+]c1,-2.777599521855937
Cc1cc2c(cc1C)O[C@@H](C(=O)N(CC[NH+](C)C)Cc1ccco1)C2,-1.4266478063885584
O=C(NCC1([NH+]2CCCCC2)CCOCC1)c1n[nH]c(C2CC2)c1Cl,-1.898263728268133
NC1=c2cc(Br)ccc2=[NH+]C1,-4.341927541689637
CC1(C)CCCC[C@H]1[NH2+]Cc1c[nH]cn1,-2.2992870649619443
CC(C)(CBr)CN1C(=O)C(C)(C)S1(=O)=O,-1.3623780502746758
COc1ccc(S(=O)(=O)NCC[NH2+][C@H]2CCOC3(CCOCC3)C2)cc1,-2.736794380605519
COC[C@@](C)(O)CNC(=O)C(=O)NCC(C)C,-1.888394634501846
CCC1(CC)C(=O)NC(=NNC(N)=S)NC1=O,-2.6896317143497077
c1nnn(C23C[C@H]4C[C@H](CC(c5nc6c7cn[nH]c7ncn6n5)(C4)C2)C3)n1,-11.015395355044102
CCN[C@H]1CCCC[C@@H]1[NH+](C)Cc1cccc(C)n1,-2.171711265622236
Cc1ccc(NC(=O)C[NH+](C)C[C@@H](O)CN2CCOCC2)cc1F,-2.9248646997127508
C[C@@H]([NH2+]C[C@H]1CC[C@H](C(N)=O)O1)c1ccc2c(c1)OCCCO2,-6.156852822889897
CCOC(=O)[C@@H]([NH3+])[C@@H](O)c1ccc(S(C)(=O)=O)cc1,-2.473708976470273
Cc1ccc(NC(=O)C[NH+]2CCSC(C)(C)C2)c([N+](=O)[O-])c1,-1.920406497915423
CCC[NH2+][C@H](c1[nH]cc[nH+]1)[C@H]1CCOC2(CCSCC2)C1,-4.1946943001545165
C[NH2+][C@@H](C1CCCC1)[C@@H]1CCc2cccnc21,-1.4670725363856147
COc1ccc(-c2noc(C[NH+]3CCCC[C@@H]3C(=O)[O-])n2)cc1OC,-3.348843803146868
C[NH2+][C@H](COC(C)C)c1ncccn1,-2.699371231948048
NC(=O)[C@H]1CCC[NH+](CCCNc2nccc(C(F)(F)F)n2)C1,-3.1218798672275363
C[C@H](CC(=O)N1CCC(C(=O)[O-])CC1)N1C(=O)c2ccccc2C1=O,-1.4733235443480257
CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@@H](C)C[C@@H](C)C2)C1,-3.8014244100046692
CCOCC[NH2+]Cc1c(C)nn(C)c1C,-2.1666181777899105
O=C(C[C@@H]1C[NH2+]CCO1)N[C@H]1C=CS(=O)(=O)C1,-5.243021734560289
NC(=O)CN1CCN([C@H]2CC(=O)N(CCc3ccccc3)C2=O)CC1,-1.4037886385672533
COCCCn1c(C)c(C)c(C#N)c1NC(=O)C[NH+]1CC(C)(C)C1(C)C,-1.6203609022810799
C[C@@H]1[C@@H](C(=O)[O-])CCN1C(=O)NC[C@@H]1COCCO1,-3.8067237107678493
CC1(C[NH2+][C@@H]2CCc3c(O)cccc32)COC1,-2.2463133267861335
CC(=O)CN1N=C(C)[C@@H](C)n2c1nc1c2c(=O)n(C)c(=O)n1C,-2.1364020258356486
CCc1nc2n(n1)C[C@H]([NH2+]CCNS(=O)(=O)c1ccccc1)CC2,-2.728837368763496
CC(C)n1cnnc1[C@H]1CCC[NH+](CC2CCC2)C1,-2.5680016173156206
C[C@H](CC[NH+](C)C)NC(=O)Cc1cccc(Cl)c1,-1.3472544253138696
CS(=O)(=O)NCC[NH2+]Cc1ccc(C(=O)[O-])cn1,-4.688486618868998
COc1ccc(S(=O)(=O)N2CCCN(CC[NH+](C)C)CC2)cc1,-5.010861117756871
CC1=C([C@H](c2cccc([N+](=O)[O-])c2)c2c(C)n[nH]c2[O-])[C@@H](O)N=N1,-1.7626099187939253
COc1ccc(N2CCn3c2nn(CC(N)=O)c(=O)c3=O)cc1,-1.4719962242681448
C[C@H](NC(=O)NCC1([NH+](C)C)CCCCC1)c1nncn1C,-2.7598372896860632
CCc1ccc(S(=O)(=O)N[C@@H]2CCCC[C@@H]2C[NH+](C)C)cc1,-1.4117967653573809
Cn1cc(C[NH+]2CCN(CCC(N)=O)CC2)c(-c2cccc(Cl)c2)n1,-1.8518916864299513
CCc1cc(C(=O)NCc2cc3n(n2)CCCN(S(C)(=O)=O)C3)on1,-4.424432251135899
O=C(NNC(=O)[C@H]1C[C@H]2CC[C@@H]1C2)C1=NN=C(c2ccccc2)C1,-1.768150664027547
CCOc1cc(C[NH+]2CCC[C@H](C(=O)N(CC)CC)C2)ccc1O,-1.7724600113167284
CN(C[C@H]1C=c2ccccc2=[NH+]C1=O)C(=O)c1ccccc1,-2.925332863969387
CCc1cccc(C)c1NC(=O)C[C@H]1C[NH2+]CCO1,-1.6713581530590482
CC(C)[C@H](C)[NH2+][C@H]1CCOC2(CCCC2)C1,-2.437843283895352
C[C@@](N)(C(=O)N1CCCC[C@@H]1CCC(=O)[O-])C(F)(F)F,-2.4685740912972114
CC(=O)N1CC[C@@H]([NH2+][C@H](C)c2ccc3[nH]c(=O)[nH]c3c2)C1,-2.7952541879419526
Cc1cc([C@@H]([NH2+]CCN(C)C)C(=O)[O-])ccc1Br,-3.1507201522562327
CCC[NH2+][C@@H](COC)[C@H]1CN(C(C)C)CCO1,-3.215048626018662
CC(C)Cn1ncc2cc(C(=O)N3CCOC[C@@H]3C(N)=O)cnc21,-1.3255648109350129
CCN(CC)C(=O)CN1CCC([NH+]2CCCCC2)CC1,-2.036443047564228
C[C@H]([NH+](C)Cc1cnc(Cl)s1)C(C)(C)C,-2.0421530012127795
CCOc1ccc(C[NH+]2CCC[C@H]([C@H](O)c3nccn3C)C2)cc1OC,-2.115856671353614
C[C@H]1CCCN(C(=O)CS[C@@H]2[NH+]=c3ccc(Cl)cc3=[NH+]2)C1,-4.801601701809869
CC(=O)N1CCC[C@H](C(=O)N(CC(=O)[O-])CC(F)(F)F)C1,-2.3319213100360665
O=C1NC([O-])=C2C[NH+](Cc3ccco3)CN=C2N1c1ccccc1F,-3.2266970441028042
CO[C@H]1CCCN(C(=O)NCCC[NH+]2CCCCC2)C1,-2.637614078870531
Cc1ccc(NC(=O)[C@H](C)[NH+](C)Cc2nnc(C3CC3)n2C)c(C)c1,-1.5685501242143778
C[NH+](C)[C@H]1CC[C@H](NC(=O)N2CCN(Cc3ccncc3)CC2)C1,-2.3964638423388718
NC1=C(N)C(=O)c2ncccc2C1=O,-1.4394436567581677
CC(C)[C@@H](NC(=O)[C@H]1CCCO1)C(=O)[O-],-2.69916482988521
CCc1csc([C@H]2CCC[NH+](CC(=O)N(C)OC)C2)n1,-3.186994733710256
CC(C)c1ccc(CNC(N)=[NH2+])cc1,-0.9110277336165731
Cc1cc(F)cc(S(=O)(=O)N(C)CC[NH+](C)C)c1,-2.0067610891988243
O=C1C(=O)N(CC[NH+]2CCOCC2)[C@@H](c2cccc([N+](=O)[O-])c2)/C1=C(\O)c1cccs1,-1.9629223840865122
CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,-2.8025453997703456
CN1CCC[NH+](C[C@@H]2CN(C(=O)c3ccc(O)cc3)C[C@@H]2CO)CC1,-7.089554557410418
CC/[NH+]=C(/NCc1nc(C)no1)N[C@H]1CCN(c2ccccc2)C1,-2.312112216129018
COc1ccc(C(=O)C2=C([O-])C(=O)N(CC[NH+](C)C)[C@H]2c2ccc(Cl)cc2)cc1Cl,-1.3216080593798945
[NH3+][C@H](CO)c1ccc(N2CCOCC2)c(Cl)c1Cl,-1.3236628922453113
COc1ccc(CNC(=O)CNC(=O)[C@]2(C)CN(S(C)(=O)=O)CC(=O)N2C)cc1,-2.1904982790593825
O=C(C[NH+]1CCC(CO)CC1)NCc1cc(Br)cs1,-2.286640594555521
C[C@@H](c1nc([C@H]2CSCCO2)no1)N1CC[NH2+]CC1,-3.9271521676666157
C[C@@H](C(=O)N(C)C)[NH+](CC(=O)[O-])C(C)(C)C,-5.260043685295116
COCC[C@]1(C)O[C@]1(C(=O)OC)C(C)C,-1.7217291993730761
CCn1c(CC2CC[NH2+]CC2)nn(CCO)c1=O,-3.5068569087896995
CC1(C)CCC[C@]2(C[NH+]=C(N)N2c2cccc(Br)c2)C1,-1.8615318213509315
CCCCC[NH+]1CCN(C(=O)N(C)C)CC1,-2.6283477043291703
CNS(=O)(=O)c1cccc([C@@H](C)[NH2+]C[C@H](C)SC)c1,-2.137621553557621
Cn1c(=O)c2nc(C[NH+]3CCCCC3)[nH]c2n(C)c1=O,-3.8362409002433187
CCO[C@H]1C(=O)O[C@H]([C@@H](O)CO)C1=O,-4.01058979153504
CC(C)C[C@H](NC(N)=O)C(=O)N[C@@H](C(=O)[O-])C(C)C,-2.586449369584504
Cc1n[nH]c(/N=C(\[O-])CNC(=O)c2ccccc2F)n1,-1.670743806800912
CC[C@H](CSC)N(C)C(=O)[C@@H](C)N(C)c1nccn2cnnc12,-1.6781038986390882
CC1(C)CCC[C@@H](C[NH+](CCO)C2CCCCC2)C1=O,-2.383010594527325
CC[C@]1(C)NN(c2ccccc2)C([S-])=[NH+]1,-2.9925114718503822
COC(=O)[C@@H]1[C@H](CBr)N1N1C(=O)c2ccccc2C1=O,-1.4609137003251105
CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)c3c(Br)c(C)nn3C)[C@H]2SC1,-2.944804002312861
Cc1nc(C[NH+](C)[C@H](C)c2ccc(C(=O)[O-])o2)cs1,-3.5140950026809104
COC(=O)[C@@H](NC(=O)Cn1cnnn1)c1ccc(Cl)c(F)c1,-1.0240923024020987
O=C([O-])[C@H]1CCCN(c2ccc([O-])nn2)C1,-3.549337281946407
CC[C@H](CC[NH3+])N1CCCN(CC(F)(F)F)CC1,-4.968975789813119
CCC[NH2+]CC/C=C(/C)[C@@H]1CCOC2(CCSCC2)C1,-2.044292913468316
O=C(CN1CCN(C(=O)[C@H]2CC(=O)N(c3ccc4c(c3)OCCO4)C2)CC1)N1CCOCC1,-1.4720796971512424
COc1ccc([C@@](C)([NH3+])Cc2[nH+]ccn2C)cc1,-2.7579777792974514
Cc1cscc1C[NH2+]C[C@@H](O)C[NH+]1CCCC1,-5.361490468710402
COc1cc(Br)ccc1[C@H]([NH3+])C(=O)[O-],-2.773932628681059
CCOc1ccc(CN2CC[NH2+][C@H](C(=O)[O-])C2)c(OCC)c1C,-3.1426500705275795
CCn1cc(C[NH+]2CCc3c(F)cc(F)cc3C2)cn1,-2.0700308292369933
O=S(=O)(C1CC1)N1CCC([NH2+]Cc2ccncc2)CC1,-2.0163351550808533
CCCCS(=O)(=O)[N-]c1ccc(NC(=O)[C@H]2CCC[NH+](C)C2)cc1,-2.44806636003813
Cc1sc(=O)n(CCC(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)c1C,-1.290783949133365
O=C(NC[C@H]1CC[C@@H](C(=O)[O-])O1)c1ccc(Br)c(F)c1,-1.5654747716026718
C=CC[NH2+]CC(=O)N[C@H](C)c1c(C)noc1C,-2.880493082233918
CC1(C)C[C@@H]1NC(=O)[C@@](C)(N)C(F)(F)F,-1.5956219174947828
CCOc1ccccc1/C=C1\Oc2c(ccc([O-])c2C[NH+]2CCN(C)CC2)C1=O,-1.6817935759620595
c1nc(CCN2CCC[NH+]3CCCC[C@@H]3C2)cs1,-6.470079317725035
COc1ccc(Cc2nc(C)c(CC(=O)[O-])c(=O)[nH]2)cc1OC,-1.1358963807822626
C[C@@H]1C[C@]2(C[NH+]=C(N)N2c2ccc(Cl)cc2)CS1,-3.2803559937370212
C[C@H](O)[C@H](C)[C@H](C(=O)[O-])c1ccccc1Br,-1.566510639230296
CCCCS[C@H]1CCC[C@@](CO)([NH2+]C(C)C)C1,-1.9111498314485842
C[NH+](C)C1([C@@H](N)c2cnccn2)CCCCCC1,-5.910008116577749
O=C(N[C@H]1CCS(=O)(=O)C1)C1CC[NH2+]CC1,-4.070763999324033
N#CCN1CCN(CC(=O)NC(=O)NC2CCCC2)CC1,-0.6189238127207431
CC(C)[C@@H](C)C(=O)Nc1cnn(CC[NH+]2CCCCC2)c1,-2.1040642492660075
[NH3+][C@@H]1CCCCC[C@@H]1c1nnc2c3[nH]cnc3ncn12,-6.021646902898363
Cc1ccccc1CC[NH+]1CCC[C@@H](C[NH3+])C1,-3.608591810690986
C[C@@H]1[NH+]=c2ccccc2=C1CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O,-3.3311772831655655
Cc1cc2oc(=O)cc(C[NH+]3CCC[C@@H]3CS(N)(=O)=O)c2cc1C,-3.019063432637655
COc1cc(OC)cc(OCCN[C@@H]2C[C@H](C)[NH+](C)C[C@H]2C)c1,-2.3591589234785313
CCS[C@H]1CC[C@@H](NC(=O)N(C)CCN(C)C2CC[NH+](C)CC2)C1,-2.7833352379770644
CCOc1cc(C[NH+]2CCN(C3CC3)C(=O)C2)cc(Cl)c1OC,-1.7769499010021885
CC(C)C[C@H](C[NH3+])CN1CC[NH+](CC2CC2)CC1,-4.288164769982577
C[NH+](CCS(C)(=O)=O)CC(=O)N1CCC[C@H]2CCCC[C@@H]21,-3.226030605627806
c1cc(CN2CC[NH+](Cc3ccc4c(c3)OCCO4)CC2)no1,-2.006248648725889
C[C@@H]([NH3+])c1ccccc1O[C@H]1CCO[C@]2(CCSC2)C1,-1.9387328192275217
CCC[NH2+]C1CCC(O)(Cc2nc(C)cs2)CC1,-1.5981209763990436
C[C@@H](C#N)CN(C)C(=O)C1[C@H]2CCC[C@@H]12,-1.4264854598688834
CC(C)OC(=O)[C@H](C)CNC(=O)N[C@H]1CC[C@H]([NH+](C)C)C1,-3.18095732160651
CCCC12C[C@@H]3C[C@@H](CC([NH3+])(C3)C1)C2,-10.275384920649515
CNC(=O)[C@@H]1C[NH2+]CCN(C(C)=O)C1,-8.008212749891388
CN1CCc2cc([C@H](CNC(=O)C(=O)Nc3ccccc3F)[NH+](C)C)ccc21,-1.5301092355311603
Cc1cc(N2CC[C@H](C)[C@H](O)C2)nc(C)[nH+]1,-2.6888165108575306
CCOC(=O)CN1C(=O)CS[C@@]12C(=O)Nc1ccccc12,-1.5945219779384163
C[NH+](C)[C@@H]1CC[C@H](NC(=O)C2CCN(CC(F)(F)F)CC2)C1,-2.395462289091802
Cc1cc(C)cc(C(=O)N[C@H](C)C(=O)N2CCC3(CC2)[NH2+]CCC2=NC=N[C@@H]23)c1,-3.309978783391528
Cc1cc([N+](=O)[O-])cnc1Nc1cnn(CC(=O)NCCO)c1,-0.6996978735901781
CCC(CC)(NC(=O)N[C@H]1CCCNC1=O)C(=O)[O-],-3.051805456202662
COc1ccc2c(c1)=C[C@H](CN(c1ccc(C)c(C)c1)S(C)(=O)=O)C(=O)[NH+]=2,-2.9914690616263626
C[C@@H](CS(C)(=O)=O)[NH2+][C@H]1CCCOc2c(Br)cccc21,-5.321449474869838
C[C@H]1CC[C@H](C(=O)[O-])[C@H]([NH+]2CCN3CCC[C@@H]3C2)C1,-5.105645993039033
O=c1nnc(-c2ccc([N+](=O)[O-])o2)c([O-])[nH]1,-2.5348081871784482
C[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cn1ncc(=O)c2ccccc21,-1.2747525626564684
C[C@H](NC(=O)[C@H](C)N1CC[NH+](CCCO)CC1)c1ccc2c(c1)CCCC2,-2.252787354923971
CCCN[C@@]1(C#N)CC[C@@H](n2cc[nH+]c2CCC)C1,-2.06499780253619
CCC[NH2+][C@@H]1CCC[C@H]1CC[NH+]1CCCC(C)(C)CC1,-7.227791081353664
CCn1cc[nH+]c1[C@@H]1CCCN(C(=O)CSCC[NH+]2CCCC2)C1,-3.619190001278194
CCOC(=O)C1(C)CC[NH+](C[C@@H](O)c2ccccc2C)CC1,-1.814392368288284
C[C@H]1C[C@@H](N(C)CC(=O)N2CCOCC2)CC[NH+]1C,-4.041373011173425
CCCC[C@@H](C)NC(=O)[C@H]1CCC[NH2+][C@@H]1C,-2.395291473708757
CN(C(=O)N[C@@](C)(C(=O)[O-])C(F)(F)F)c1ccc(F)cc1,-1.2363244834845486
[NH3+][C@@H]1C=C[C@H](C(=O)N2CCC[C@@H]2C(=O)N2CCOCC2)C1,-3.4562451415185147
O=C(c1ccc(F)cc1)[C@H]1CCC[NH+](Cc2c[nH]cn2)C1,-2.1952007913160334
C=C(C)C[NH+]1CCN(CC(=O)N2CCCc3ccccc32)CC1,-1.5129459904253517
CCC(CC)[NH+](C)CCC(=O)NC(N)=O,-3.679205334983051
CN(C)c1ccc([C@H](CNC(=O)C(=O)Nc2ccccc2C#N)N2CC[NH+](C)CC2)cc1,-2.0540604159946816
CC[NH+](CC)CCN1C(N)=[NH+]C[C@@]12CCCC(C)(C)C2,-5.612479112408883
COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,-2.1916266347910827
Cn1ncc2c1CCC[C@H]2[NH2+][C@H]1CCN(c2ccc(Cl)cc2)C1=O,-1.4914274484159542
CC1(C)CCCC[C@H]1[NH+]1CCCC[C@@H]1CC[NH3+],-3.858922325340813
CCN(Cc1ccccn1)[C@@H]1CCC[C@H]([NH2+]C)C1,-1.6664817415796103
Cc1ccc(C[NH+]2CCN(c3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3cccc(C)c3)CC2)cc1,-1.174072223350432
CC(C)(C)C[NH+]1CCN(Cc2cccc3cccnc23)C[C@@H]1CCO,-1.665005110804865
C[NH+]1CCC(NC(=O)C(=O)Nc2ccc(OC3CCCC3)cc2)CC1,-1.1111374634971845
CCC[NH+]1CCCN(Cc2c(Cl)nc3ccccn23)CC1,-5.345259702696857
O=C(N[C@H]1C=C[C@H](C(=O)[O-])C1)c1cc(F)c(Cl)cc1Cl,-1.334397633222201
C[C@H]1[C@H](C(=O)[O-])CC[NH+]1CC(=O)NC(C)(C)C,-5.636361581272359
CNc1nc([C@H]2CCCN(C(=O)CCc3ccccc3)C2)[nH+]c2c1CC[NH+](C)C2,-2.7606095377881634
COCCOc1cccc(C[NH+]2CCC2(C)C)c1,-1.5192291740022186
Cc1ccc([C@@H](C)NC2=[NH+]CCC2)cc1,-1.7966344018612277
CC(C)NC(=O)NC(=O)[C@@H](C)N1CC[NH+](CCc2ccccc2)CC1,-2.2451364145612724
CC(C)[C@@H](C[NH+](C)C)C(=O)[O-],-5.472074525337467
CN1C[NH+](C)CC2=C1NCNS2(=O)=O,-6.868456468648288
CCC[NH+](CCC)[C@@H]1CCC(=O)C1,-3.2334970246971264
CC[NH+](CC)[C@H](C)CNC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)O2,-2.1497779609814347
Cc1ccoc1C[NH+]1CC[C@@H](C)[C@H](C)C1,-2.9209013438291844
CC(C)(C)[NH2+]Cc1ncoc1[C@H]1CCCCO1,-1.861147195420068
O=C([O-])C12C[C@@H]3C[C@H](C1)CC(n1cc([N+](=O)[O-])cn1)(C3)C2,-10.844982588128232
CC[C@H](C)[C@H](C)[NH2+]Cc1ncccc1F,-1.6813977202354975
CC1(C)CCC(O)(C[NH2+][C@@H]2CCOC3(CCC3)C2)CC1,-2.291330575777363
C[C@@H]1CCC[NH+](CCCCNC(=O)Nc2ccccn2)C1,-1.9245364202967026
CC[NH+]1CCC[C@@]2(CC1)C[NH+]=C(N)N2c1ccc(C)cc1,-8.73572061017609
CC1=C(C(=O)OCC(=O)C2=c3ccccc3=[NH+][C@@H]2C)[C@@H](C)N(C)N1,-4.584320816439883
CNC(=O)[C@H](C)CN(C)Cc1cc(=O)n2cccc(C)c2[nH+]1,-2.5991413956072664
COc1ccc(Cl)cc1C[C@H]([NH3+])[C@H]1CN2CCC[C@@H]2CO1,-1.654394354291078
